loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_state,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,exception_required,exception_type,balance_ratio,rate_spread,reporting_month_dt,last_updated_at_dt,months_since_last_update,credit_score_band_ord,ltv_band_ord,dti_band_ord,prev_balance,balance_change,prev_dpd,dpd_change
LN002492,5,2024-06-01,2024-02-01,4,356,181149.92,178633.94888888887,5.704,600-649,70-80%,40-50%,NC,Refinance-Rate-Term,Second Home,Condo,Servicer B,90+ DPD,90,False,False,False,,2024-06-16,PrimaryCore,Complete,90+ DPD,1,0,0,0,0,,0.9861111111056673,0.7039999999999997,2024-06-01,2024-06-16,0,1,2,2,179137.1431111111,-503.19422222222784,60.0,30.0
LN002493,1,2023-11-01,2023-11-01,0,360,240296.35,239628.8601388889,4.872,650-699,70-80%,40-50%,FL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2023-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9972222222180723,-0.1280000000000001,2023-11-01,2023-11-16,0,2,2,2,240296.35,0.0,0.0,0.0
LN002493,2,2023-12-01,2023-11-01,1,359,240296.35,238961.3702777778,4.872,650-699,70-80%,40-50%,FL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9944444444403061,-0.1280000000000001,2023-12-01,2023-12-16,0,2,2,2,239628.8601388889,-667.4898611110984,0.0,0.0
LN002493,3,2024-01-01,2023-11-01,2,358,240296.35,238293.8804166667,4.872,650-699,70-80%,40-50%,FL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2024-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.99166666666254,-0.1280000000000001,2024-01-01,2024-01-16,0,2,2,2,238961.3702777778,-667.4898611110984,0.0,0.0
LN002493,4,2024-02-01,2023-11-01,3,357,240296.35,237626.3905555556,4.872,650-699,70-80%,40-50%,FL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2024-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9888888888847738,-0.1280000000000001,2024-02-01,2024-02-16,0,2,2,2,238293.8804166667,-667.4898611110984,0.0,0.0
LN002493,5,2024-03-01,2023-11-01,4,356,240296.35,236958.9006944445,4.872,650-699,70-80%,40-50%,FL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2024-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9861111111070077,-0.1280000000000001,2024-03-01,2024-03-16,0,2,2,2,237626.3905555556,-667.4898611110984,0.0,0.0
LN002493,6,2024-04-01,2023-11-01,5,355,240296.35,236291.41083333344,4.872,650-699,70-80%,40-50%,FL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2024-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9833333333292416,-0.1280000000000001,2024-04-01,2024-04-16,0,2,2,2,236958.9006944445,-667.4898611110693,0.0,0.0
LN002493,7,2024-05-01,2023-11-01,6,354,240296.35,235623.92097222232,4.872,650-699,70-80%,40-50%,FL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2024-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9805555555514753,-0.1280000000000001,2024-05-01,2024-05-16,0,2,2,2,236291.41083333344,-667.4898611111275,0.0,0.0
LN002493,8,2024-06-01,2023-11-01,7,353,240296.35,234956.4311111112,4.872,650-699,70-80%,40-50%,FL,Refinance-Rate-Term,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2024-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.977777777773709,-0.1280000000000001,2024-06-01,2024-06-16,0,2,2,2,235623.92097222232,-667.4898611111275,0.0,0.0
LN002494,1,2023-10-01,2023-10-01,0,360,370494.72,369465.568,4.801,700-749,60-70%,40-50%,OH,Refinance-Cashout,Second Home,Single-Family,Servicer A,Current,0,False,False,False,,2023-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9972222222195307,-0.19899999999999984,2023-10-01,2023-10-16,0,3,1,2,370494.72,0.0,0.0,0.0
LN002494,2,2023-11-01,2023-10-01,1,359,370494.72,368436.416,4.801,700-749,60-70%,40-50%,OH,Refinance-Cashout,Second Home,Single-Family,Servicer A,Current,0,False,False,False,,2023-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9944444444417605,-0.19899999999999984,2023-11-01,2023-11-16,0,3,1,2,369465.568,-1029.1520000000019,0.0,0.0
LN002494,3,2023-12-01,2023-10-01,2,358,370494.72,367407.264,4.801,700-749,60-70%,40-50%,OH,Refinance-Cashout,Second Home,Single-Family,Servicer B,Current,0,False,False,False,,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9916666666639902,-0.19899999999999984,2023-12-01,2023-12-16,0,3,1,2,368436.416,-1029.1520000000019,0.0,0.0
LN002494,4,2024-01-01,2023-10-01,3,357,370494.72,366378.112,4.801,700-749,60-70%,40-50%,OH,Refinance-Cashout,Second Home,Single-Family,Servicer B,Current,0,False,False,False,,2024-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.98888888888622,-0.19899999999999984,2024-01-01,2024-01-16,0,3,1,2,367407.264,-1029.1520000000019,0.0,0.0
LN002494,5,2024-02-01,2023-10-01,4,356,370494.72,365348.96,4.801,700-749,60-70%,40-50%,OH,Refinance-Cashout,Second Home,Single-Family,Servicer B,Current,0,False,False,False,,2024-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9861111111084496,-0.19899999999999984,2024-02-01,2024-02-16,0,3,1,2,366378.112,-1029.1520000000019,0.0,0.0
LN002494,6,2024-03-01,2023-10-01,5,355,370494.72,364319.808,4.801,700-749,60-70%,40-50%,OH,Refinance-Cashout,Second Home,Single-Family,Servicer B,Current,0,False,False,False,,2024-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9833333333306793,-0.19899999999999984,2024-03-01,2024-03-16,0,3,1,2,365348.96,-1029.1520000000019,0.0,0.0
LN002494,7,2024-04-01,2023-10-01,6,354,370494.72,363290.656,4.801,700-749,60-70%,40-50%,OH,Refinance-Cashout,Second Home,Single-Family,Servicer B,Current,0,False,False,False,,2024-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9805555555529091,-0.19899999999999984,2024-04-01,2024-04-16,0,3,1,2,364319.808,-1029.1520000000019,0.0,0.0
LN002494,8,2024-05-01,2023-10-01,7,353,370494.72,362261.504,4.801,700-749,60-70%,40-50%,OH,Refinance-Cashout,Second Home,Single-Family,Servicer C,Current,0,False,False,False,,2024-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9777777777751387,-0.19899999999999984,2024-05-01,2024-05-16,0,3,1,2,363290.656,-1029.1520000000019,0.0,0.0
LN002494,9,2024-06-01,2023-10-01,8,352,370494.72,361232.352,4.801,700-749,60-70%,40-50%,OH,Refinance-Cashout,Second Home,Single-Family,Servicer B,Current,0,False,False,False,,2024-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9749999999973685,-0.19899999999999984,2024-06-01,2024-06-16,0,3,1,2,362261.504,-1029.1520000000019,0.0,0.0
LN002495,1,2023-07-01,2023-07-01,0,360,428709.21,427518.3510833334,5.107,600-649,70-80%,40-50%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2023-07-16,PrimaryCore,Complete,Current,0,0,0,1,0,,0.9972222222198961,0.1070000000000002,2023-07-01,2023-07-16,0,1,2,2,428709.21,0.0,0.0,0.0
LN002495,2,2023-08-01,2023-07-01,1,359,428709.21,426327.4921666667,5.107,600-649,70-80%,40-50%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2023-08-16,PrimaryCore,Complete,Current,0,0,0,1,0,,0.9944444444421249,0.1070000000000002,2023-08-01,2023-08-16,0,1,2,2,427518.3510833334,-1190.8589166666497,0.0,0.0
LN002495,3,2023-09-01,2023-07-01,2,358,428709.21,425136.6332500001,5.107,600-649,70-80%,40-50%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2023-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9916666666643537,0.1070000000000002,2023-09-01,2023-09-16,0,1,2,2,426327.4921666667,-1190.8589166666497,0.0,0.0
LN002495,4,2023-10-01,2023-07-01,3,357,428709.21,423945.7743333334,5.107,600-649,70-80%,40-50%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2023-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9888888888865823,0.1070000000000002,2023-10-01,2023-10-16,0,1,2,2,425136.6332500001,-1190.8589166666497,0.0,0.0
LN002495,5,2023-11-01,2023-07-01,4,356,428709.21,422754.9154166668,5.107,600-649,70-80%,40-50%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2023-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9861111111088111,0.1070000000000002,2023-11-01,2023-11-16,0,1,2,2,423945.7743333334,-1190.8589166666497,0.0,0.0
LN002495,6,2023-12-01,2023-07-01,5,355,428709.21,421564.0565000001,5.107,600-649,70-80%,40-50%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2023-12-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9833333333310399,0.1070000000000002,2023-12-01,2023-12-16,0,1,2,2,422754.9154166668,-1190.8589166666497,0.0,0.0
LN002495,7,2024-01-01,2023-07-01,6,354,428709.21,420373.1975833335,5.107,600-649,70-80%,40-50%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2024-01-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9805555555532686,0.1070000000000002,2024-01-01,2024-01-16,0,1,2,2,421564.0565000001,-1190.8589166666497,0.0,0.0
LN002495,8,2024-02-01,2023-07-01,7,353,428709.21,419182.3386666668,5.107,600-649,70-80%,40-50%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2024-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9777777777754973,0.1070000000000002,2024-02-01,2024-02-16,0,1,2,2,420373.1975833335,-1190.8589166666497,0.0,0.0
LN002495,9,2024-03-01,2023-07-01,8,352,428709.21,417991.4797500002,5.107,600-649,70-80%,40-50%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2024-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.974999999997726,0.1070000000000002,2024-03-01,2024-03-16,0,1,2,2,419182.3386666668,-1190.8589166666497,0.0,0.0
LN002495,10,2024-04-01,2023-07-01,9,351,428709.21,416800.6208333335,5.107,600-649,70-80%,40-50%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2024-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9722222222199548,0.1070000000000002,2024-04-01,2024-04-16,0,1,2,2,417991.4797500002,-1190.8589166666497,0.0,0.0
LN002495,11,2024-05-01,2023-07-01,10,350,428709.21,415609.7619166669,5.107,600-649,70-80%,40-50%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2024-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9694444444421836,0.1070000000000002,2024-05-01,2024-05-16,0,1,2,2,416800.6208333335,-1190.8589166666497,0.0,0.0
LN002495,12,2024-06-01,2023-07-01,11,349,428709.21,414418.9030000002,5.107,600-649,70-80%,40-50%,CA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2024-06-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,,0.9666666666644123,0.1070000000000002,2024-06-01,2024-06-16,0,1,2,2,415609.7619166669,-1190.8589166666497,0.0,0.0
LN002496,1,2022-03-01,2022-03-01,0,360,295472.52,294651.76300000004,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2022-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9972222222188473,-1.7400000000000002,2022-03-01,2022-03-16,0,3,3,1,295472.52,0.0,0.0,0.0
LN002496,2,2022-04-01,2022-03-01,1,359,295472.52,293831.00600000005,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2022-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9944444444410789,-1.7400000000000002,2022-04-01,2022-04-16,0,3,3,1,294651.76300000004,-820.7569999999832,0.0,0.0
LN002496,3,2022-05-01,2022-03-01,2,358,295472.52,293010.24900000007,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2022-05-16,PrimaryCore,Missing_Doc,Current,0,0,0,0,0,,0.9916666666633106,-1.7400000000000002,2022-05-01,2022-05-16,0,3,3,1,293831.00600000005,-820.7569999999832,0.0,0.0
LN002496,4,2022-06-01,2022-03-01,3,357,295472.52,292189.4920000001,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2022-06-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9888888888855423,-1.7400000000000002,2022-06-01,2022-06-16,0,3,3,1,293010.24900000007,-820.7569999999832,0.0,0.0
LN002496,5,2022-07-01,2022-03-01,4,356,295472.52,291368.7350000001,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2022-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9861111111077739,-1.7400000000000002,2022-07-01,2022-07-16,0,3,3,1,292189.4920000001,-820.7569999999832,0.0,0.0
LN002496,6,2022-08-01,2022-03-01,5,355,295472.52,290547.9780000001,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2022-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9833333333300056,-1.7400000000000002,2022-08-01,2022-08-16,0,3,3,1,291368.7350000001,-820.7569999999832,0.0,0.0
LN002496,7,2022-09-01,2022-03-01,6,354,295472.52,289727.22100000014,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2022-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9805555555522373,-1.7400000000000002,2022-09-01,2022-09-16,0,3,3,1,290547.9780000001,-820.7569999999832,0.0,0.0
LN002496,8,2022-10-01,2022-03-01,7,353,295472.52,288906.4640000001,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2022-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9777777777744688,-1.7400000000000002,2022-10-01,2022-10-16,0,3,3,1,289727.22100000014,-820.7570000000414,0.0,0.0
LN002496,9,2022-11-01,2022-03-01,8,352,295472.52,288085.70700000017,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2022-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9749999999967007,-1.7400000000000002,2022-11-01,2022-11-16,0,3,3,1,288906.4640000001,-820.756999999925,0.0,0.0
LN002496,10,2022-12-01,2022-03-01,9,351,295472.52,287264.9500000002,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2022-12-16,PrimaryCore,Complete,Current,0,1,0,0,1,document_gap,0.9722222222189324,-1.7400000000000002,2022-12-01,2022-12-16,0,3,3,1,288085.70700000017,-820.7569999999832,0.0,0.0
LN002496,11,2023-01-01,2022-03-01,10,350,295472.52,286444.1930000002,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2023-01-16,PrimaryCore,Complete,Current,0,1,0,0,0,,0.9694444444411641,-1.7400000000000002,2023-01-01,2023-01-16,0,3,3,1,287264.9500000002,-820.7569999999832,0.0,0.0
LN002496,12,2023-02-01,2022-03-01,11,349,295472.52,285623.4360000002,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2023-02-16,PrimaryCore,Complete,Current,0,1,0,0,0,,0.9666666666633957,-1.7400000000000002,2023-02-01,2023-02-16,0,3,3,1,286444.1930000002,-820.7569999999832,0.0,0.0
LN002496,13,2023-03-01,2022-03-01,12,348,295472.52,284802.67900000024,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2023-03-16,PrimaryCore,Complete,Current,1,1,0,0,0,,0.9638888888856274,-1.7400000000000002,2023-03-01,2023-03-16,0,3,3,1,285623.4360000002,-820.7569999999832,0.0,0.0
LN002496,14,2023-04-01,2022-03-01,13,347,295472.52,283981.92200000025,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2023-04-16,PrimaryCore,Complete,Current,1,1,0,0,0,,0.9611111111078591,-1.7400000000000002,2023-04-01,2023-04-16,0,3,3,1,284802.67900000024,-820.7569999999832,0.0,0.0
LN002496,15,2023-05-01,2022-03-01,14,346,295472.52,283161.16500000027,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer C,Current,0,False,False,False,,2023-05-16,PrimaryCore,Complete,30 DPD,1,1,0,0,0,,0.9583333333300907,-1.7400000000000002,2023-05-01,2023-05-16,0,3,3,1,283981.92200000025,-820.7569999999832,0.0,0.0
LN002496,16,2023-06-01,2022-03-01,15,345,295472.52,282340.4080000003,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer B,30 DPD,30,False,False,False,,2023-06-16,PrimaryCore,Complete,60 DPD,1,1,0,0,0,,0.9555555555523224,-1.7400000000000002,2023-06-01,2023-06-16,0,3,3,1,283161.16500000027,-820.7569999999832,0.0,30.0
LN002496,17,2023-07-01,2022-03-01,16,344,295472.52,281519.6510000003,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer B,60 DPD,60,False,False,False,,2023-07-16,PrimaryCore,Complete,90+ DPD,1,1,0,1,0,,0.9527777777745541,-1.7400000000000002,2023-07-01,2023-07-16,0,3,3,1,282340.4080000003,-820.7569999999832,30.0,30.0
LN002496,18,2023-08-01,2022-03-01,17,343,295472.52,280698.8940000003,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer C,90+ DPD,90,False,False,False,,2023-08-16,PrimaryCore,Complete,90+ DPD,1,1,0,1,0,,0.9499999999967859,-1.7400000000000002,2023-08-01,2023-08-16,0,3,3,1,281519.6510000003,-820.7569999999832,60.0,30.0
LN002496,19,2023-09-01,2022-03-01,18,342,295472.52,279878.13700000034,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer A,90+ DPD,90,False,False,False,,2023-09-16,PrimaryCore,Complete,90+ DPD,1,1,0,0,0,,0.9472222222190175,-1.7400000000000002,2023-09-01,2023-09-16,0,3,3,1,280698.8940000003,-820.7569999999832,90.0,0.0
LN002496,20,2023-10-01,2022-03-01,19,341,295472.52,279057.38000000035,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer A,90+ DPD,90,False,False,False,,2023-10-16,PrimaryCore,Complete,90+ DPD,1,1,0,0,0,,0.9444444444412492,-1.7400000000000002,2023-10-01,2023-10-16,0,3,3,1,279878.13700000034,-820.7569999999832,90.0,0.0
LN002496,21,2023-11-01,2022-03-01,20,340,295472.52,278236.6230000004,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer C,90+ DPD,90,False,False,False,,2023-11-16,PrimaryCore,Complete,90+ DPD,1,1,0,0,0,,0.9416666666634811,-1.7400000000000002,2023-11-01,2023-11-16,0,3,3,1,279057.38000000035,-820.756999999925,90.0,0.0
LN002496,22,2023-12-01,2022-03-01,21,339,295472.52,277415.8660000004,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer B,90+ DPD,90,False,False,False,,2023-12-16,PrimaryCore,Complete,60 DPD,1,1,0,0,0,,0.9388888888857125,-1.7400000000000002,2023-12-01,2023-12-16,0,3,3,1,278236.6230000004,-820.7570000000414,90.0,0.0
LN002496,23,2024-01-01,2022-03-01,22,338,295472.52,276595.1090000004,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer B,60 DPD,60,False,False,False,,2024-01-16,PrimaryCore,Complete,30 DPD,1,1,0,0,0,,0.9361111111079442,-1.7400000000000002,2024-01-01,2024-01-16,0,3,3,1,277415.8660000004,-820.7569999999832,90.0,-30.0
LN002496,24,2024-02-01,2022-03-01,23,337,295472.52,275774.3520000004,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer C,30 DPD,30,False,False,False,,2024-02-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9333333333301759,-1.7400000000000002,2024-02-01,2024-02-16,0,3,3,1,276595.1090000004,-820.7569999999832,60.0,-30.0
LN002496,25,2024-03-01,2022-03-01,24,336,295472.52,274953.59500000044,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2024-03-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9305555555524075,-1.7400000000000002,2024-03-01,2024-03-16,0,3,3,1,275774.3520000004,-820.7569999999832,30.0,-30.0
LN002496,26,2024-04-01,2022-03-01,25,335,295472.52,274132.83800000045,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2024-04-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9277777777746392,-1.7400000000000002,2024-04-01,2024-04-16,0,3,3,1,274953.59500000044,-820.7569999999832,0.0,0.0
LN002496,27,2024-05-01,2022-03-01,26,334,295472.52,273312.0810000005,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2024-05-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9249999999968709,-1.7400000000000002,2024-05-01,2024-05-16,0,3,3,1,274132.83800000045,-820.7569999999832,0.0,0.0
LN002496,28,2024-06-01,2022-03-01,27,333,295472.52,272491.3240000005,3.26,700-749,80-90%,30-40%,CA,Purchase,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2024-06-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,,0.9222222222191027,-1.7400000000000002,2024-06-01,2024-06-16,0,3,3,1,273312.0810000005,-820.7569999999832,0.0,0.0
LN002497,1,2023-07-01,2023-07-01,0,360,195560.34,195017.11683333333,5.903,700-749,70-80%,40-50%,GA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2023-07-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9972222222171229,0.9029999999999996,2023-07-01,2023-07-16,0,3,2,2,195560.34,0.0,0.0,0.0
LN002497,2,2023-08-01,2023-07-01,1,359,195560.34,194473.89366666667,5.903,700-749,70-80%,40-50%,GA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Current,0,False,False,False,,2023-08-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9944444444393593,0.9029999999999996,2023-08-01,2023-08-16,0,3,2,2,195017.11683333333,-543.223166666663,0.0,0.0
LN002497,3,2023-09-01,2023-07-01,2,358,195560.34,193930.6705,5.903,700-749,70-80%,40-50%,GA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2023-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9916666666615958,0.9029999999999996,2023-09-01,2023-09-16,0,3,2,2,194473.89366666667,-543.223166666663,0.0,0.0
LN002497,4,2023-10-01,2023-07-01,3,357,195560.34,193387.44733333332,5.903,700-749,70-80%,40-50%,GA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2023-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9888888888838321,0.9029999999999996,2023-10-01,2023-10-16,0,3,2,2,193930.6705,-543.2231666666921,0.0,0.0
LN002497,5,2023-11-01,2023-07-01,4,356,195560.34,192844.22416666668,5.903,700-749,70-80%,40-50%,GA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer A,Current,0,False,False,False,,2023-11-16,PrimaryCore,Complete,Prepaid,0,0,0,0,0,,0.9861111111060686,0.9029999999999996,2023-11-01,2023-11-16,0,3,2,2,193387.44733333332,-543.2231666666339,0.0,0.0
LN002497,6,2023-12-01,2023-07-01,5,355,195560.34,0.0,5.903,700-749,70-80%,40-50%,GA,Refinance-Cashout,Owner-Occupied,Single-Family,Servicer B,Prepaid,0,False,True,False,,2023-12-16,PrimaryCore,Complete,Terminal,0,0,0,0,0,,0.0,0.9029999999999996,2023-12-01,2023-12-16,0,3,2,2,192844.22416666668,-192844.22416666668,0.0,0.0
LN002498,1,2022-09-01,2022-09-01,0,360,405403.63,404277.5088055556,3.379,<600,80-90%,30-40%,NC,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer B,Current,0,False,False,False,,2022-09-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9972222222197624,-1.621,2022-09-01,2022-09-16,0,0,3,1,405403.63,0.0,0.0,0.0
LN002498,2,2022-10-01,2022-09-01,1,359,405403.63,403151.3876111112,3.379,<600,80-90%,30-40%,NC,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,,2022-10-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9944444444419918,-1.621,2022-10-01,2022-10-16,0,0,3,1,404277.5088055556,-1126.121194444364,0.0,0.0
LN002498,3,2022-11-01,2022-09-01,2,358,405403.63,402025.26641666674,3.379,<600,80-90%,30-40%,NC,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer C,Current,0,False,False,False,,2022-11-16,PrimaryCore,Complete,Current,0,0,0,0,0,,0.9916666666642207,-1.621,2022-11-01,2022-11-16,0,0,3,1,403151.3876111112,-1126.1211944444804,0.0,0.0
LN002498,4,2022-12-01,2022-09-01,3,357,405403.63,400899.1452222223,3.379,<600,80-90%,30-40%,NC,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer A,Current,0,False,False,False,,2022-12-16,PrimaryCore,Missing_Doc,Prepaid,0,0,0,0,0,,0.9888888888864498,-1.621,2022-12-01,2022-12-16,0,0,3,1,402025.26641666674,-1126.1211944444221,0.0,0.0
LN002498,5,2023-01-01,2022-09-01,4,356,405403.63,0.0,3.379,<600,80-90%,30-40%,NC,Refinance-Rate-Term,Owner-Occupied,Condo,Servicer B,Prepaid,0,False,True,False,,2023-01-16,PrimaryCore,Complete,Terminal,0,0,0,0,0,,0.0,-1.621,2023-01-01,2023-01-16,0,0,3,1,400899.1452222223,-400899.1452222223,0.0,0.0
