loan_id,reporting_month,field,panel_value,servicer_value,winner,resolution
LN000017,2025-03-01,current_balance,119719.81450000004,120118.10055728546,PrimaryCore,Servicer data is stale; panel update is newer.
LN003241,2025-01-01,current_balance,271389.75825,278461.9252930413,PrimaryCore,Servicer data is stale; panel update is newer.
LN003247,2025-03-01,current_balance,110740.6056944446,102668.07650386008,PrimaryCore,Servicer data is stale; panel update is newer.
LN003256,2025-03-01,current_balance,312752.48288888915,282810.17927068536,PrimaryCore,Servicer data is stale; panel update is newer.
LN003256,2025-04-01,current_balance,311843.3186944447,292280.4708759441,PrimaryCore,Servicer data is stale; panel update is newer.
LN003264,2025-03-01,current_balance,331226.93174999976,359611.94027462567,PrimaryCore,Servicer data is stale; panel update is newer.
LN003266,2025-01-01,current_balance,313469.945666666,293186.5729926439,PrimaryCore,Servicer data is stale; panel update is newer.
LN003266,2025-04-01,current_balance,310637.3859166659,309775.231339246,PrimaryCore,Servicer data is stale; panel update is newer.
LN003266,2025-05-01,current_balance,309693.19933333254,314887.7472574124,PrimaryCore,Servicer data is stale; panel update is newer.
LN003280,2025-03-01,current_balance,301866.9787500004,328837.61240427475,PrimaryCore,Servicer data is stale; panel update is newer.
LN003280,2025-04-01,current_balance,300992.00200000044,324755.9079751933,PrimaryCore,Servicer data is stale; panel update is newer.
LN003290,2025-06-01,current_balance,288021.4846666667,294534.16932737915,PrimaryCore,Servicer data is stale; panel update is newer.
LN003305,2025-05-01,current_balance,374563.2411111113,388683.5532974297,PrimaryCore,Servicer data is stale; panel update is newer.
LN003309,2025-01-01,current_balance,364364.6669999991,396886.821967818,PrimaryCore,Servicer data is stale; panel update is newer.
LN003310,2025-05-01,current_balance,327373.0215000005,334746.6779874089,PrimaryCore,Servicer data is stale; panel update is newer.
LN003317,2025-03-01,current_balance,405436.3149722221,367449.0666984823,PrimaryCore,Servicer data is stale; panel update is newer.
LN003338,2025-04-01,current_balance,311476.5635000005,334913.98774561315,PrimaryCore,Servicer data is stale; panel update is newer.
LN003339,2025-01-01,current_balance,254808.38944444444,244424.4524458045,PrimaryCore,Servicer data is stale; panel update is newer.
LN003347,2025-02-01,current_balance,237260.99716666667,220842.1602344142,PrimaryCore,Servicer data is stale; panel update is newer.
LN003355,2025-05-01,current_balance,451683.1895555554,454147.8090269615,PrimaryCore,Servicer data is stale; panel update is newer.
LN003360,2025-04-01,current_balance,342468.23488888866,326375.32895728294,PrimaryCore,Servicer data is stale; panel update is newer.
LN003361,2025-06-01,current_balance,326478.9255277773,311751.58654808975,PrimaryCore,Servicer data is stale; panel update is newer.
LN003405,2025-02-01,current_balance,282262.9347222221,266750.9852455199,PrimaryCore,Servicer data is stale; panel update is newer.
LN003408,2025-05-01,current_balance,206137.327,216812.44712972897,PrimaryCore,Servicer data is stale; panel update is newer.
LN003410,2025-06-01,current_balance,283189.4301666673,307083.3908197114,PrimaryCore,Servicer data is stale; panel update is newer.
LN003419,2025-04-01,current_balance,264992.42972222186,241848.01910099864,PrimaryCore,Servicer data is stale; panel update is newer.
LN003420,2025-04-01,current_balance,199746.5850000005,181333.8897644747,PrimaryCore,Servicer data is stale; panel update is newer.
LN003429,2025-03-01,current_balance,69626.81449999998,64108.09158125162,PrimaryCore,Servicer data is stale; panel update is newer.
LN003431,2025-06-01,current_balance,405903.8328888887,424775.8685272292,PrimaryCore,Servicer data is stale; panel update is newer.
LN003432,2025-05-01,current_balance,294990.98955555505,294814.1141841617,PrimaryCore,Servicer data is stale; panel update is newer.
LN003440,2025-01-01,current_balance,335503.2445000001,326418.6556174252,PrimaryCore,Servicer data is stale; panel update is newer.
LN003440,2025-02-01,current_balance,334522.2408611112,348968.43370977946,PrimaryCore,Servicer data is stale; panel update is newer.
LN003440,2025-04-01,current_balance,332560.23358333344,348901.3276357846,PrimaryCore,Servicer data is stale; panel update is newer.
LN003440,2025-06-01,current_balance,330598.22630555567,332011.2762658238,PrimaryCore,Servicer data is stale; panel update is newer.
LN003453,2025-01-01,current_balance,158567.82038888882,172811.63338591807,PrimaryCore,Servicer data is stale; panel update is newer.
LN003456,2025-02-01,current_balance,357442.65983333334,365732.8245292168,PrimaryCore,Servicer data is stale; panel update is newer.
LN003461,2025-02-01,current_balance,342661.55000000005,350826.110605769,PrimaryCore,Servicer data is stale; panel update is newer.
LN003462,2025-04-01,current_balance,249065.3538333332,231189.6169827644,PrimaryCore,Servicer data is stale; panel update is newer.
LN003464,2025-02-01,current_balance,378635.79611111153,355993.9589366848,PrimaryCore,Servicer data is stale; panel update is newer.
LN003471,2025-01-01,current_balance,245938.99688888897,256484.4973691134,PrimaryCore,Servicer data is stale; panel update is newer.
LN003472,2025-05-01,current_balance,304348.6876666666,321369.5567775348,PrimaryCore,Servicer data is stale; panel update is newer.
LN003480,2025-03-01,current_balance,231648.6715277781,251394.8712620654,PrimaryCore,Servicer data is stale; panel update is newer.
LN003485,2025-04-01,current_balance,326735.23527777777,325926.63139819546,PrimaryCore,Servicer data is stale; panel update is newer.
LN003496,2025-03-01,current_balance,265973.9446666665,254691.3538600225,PrimaryCore,Servicer data is stale; panel update is newer.
LN003501,2025-05-01,current_balance,317937.81666666624,297410.17433135613,PrimaryCore,Servicer data is stale; panel update is newer.
LN003502,2025-03-01,current_balance,299877.7963333334,273528.15235230874,PrimaryCore,Servicer data is stale; panel update is newer.
LN003514,2025-05-01,current_balance,328369.01174999983,316547.3402429738,PrimaryCore,Servicer data is stale; panel update is newer.
LN003522,2025-02-01,current_balance,212836.82525,212115.9471076381,PrimaryCore,Servicer data is stale; panel update is newer.
LN003527,2025-01-01,current_balance,256135.02625,249050.93902390185,PrimaryCore,Servicer data is stale; panel update is newer.
LN003543,2025-04-01,current_balance,79884.99822222226,80184.87054510383,PrimaryCore,Servicer data is stale; panel update is newer.
LN003543,2025-05-01,current_balance,79658.69511111116,80013.71097921206,PrimaryCore,Servicer data is stale; panel update is newer.
LN003546,2025-03-01,current_balance,140171.21625000035,137806.11251820342,PrimaryCore,Servicer data is stale; panel update is newer.
LN003550,2025-02-01,current_balance,418272.1733333332,432585.7082038103,PrimaryCore,Servicer data is stale; panel update is newer.
LN003550,2025-05-01,current_balance,414635.0239999998,391622.0779474764,PrimaryCore,Servicer data is stale; panel update is newer.
LN003558,2025-02-01,current_balance,423625.69100000046,396082.9701615597,PrimaryCore,Servicer data is stale; panel update is newer.
LN003579,2025-02-01,current_balance,243815.541277778,237466.92558476503,PrimaryCore,Servicer data is stale; panel update is newer.
LN003583,2025-03-01,current_balance,321125.12255555554,313079.1610883821,PrimaryCore,Servicer data is stale; panel update is newer.
LN003595,2025-01-01,current_balance,391396.5775000003,354195.5349156784,PrimaryCore,Servicer data is stale; panel update is newer.
LN003603,2025-01-01,current_balance,321906.85999999935,348444.49687429285,PrimaryCore,Servicer data is stale; panel update is newer.
LN003629,2025-04-01,current_balance,239205.55941666625,228752.9266852961,PrimaryCore,Servicer data is stale; panel update is newer.
LN003630,2025-03-01,current_balance,284038.8965555554,272084.3027055523,PrimaryCore,Servicer data is stale; panel update is newer.
LN003642,2025-03-01,current_balance,254005.07925,255679.15329935984,PrimaryCore,Servicer data is stale; panel update is newer.
LN003651,2025-01-01,current_balance,315577.09133333334,322302.4470368643,PrimaryCore,Servicer data is stale; panel update is newer.
LN003668,2025-02-01,current_balance,383021.2971666663,371665.5960501151,PrimaryCore,Servicer data is stale; panel update is newer.
LN003676,2025-02-01,current_balance,309516.00400000013,310676.0162892237,PrimaryCore,Servicer data is stale; panel update is newer.
LN003687,2025-01-01,current_balance,286076.7359444445,295989.3041555594,PrimaryCore,Servicer data is stale; panel update is newer.
LN003704,2025-01-01,current_balance,230527.46483333324,217268.4312271963,PrimaryCore,Servicer data is stale; panel update is newer.
LN003712,2025-05-01,current_balance,82649.19400000016,76658.17402587099,PrimaryCore,Servicer data is stale; panel update is newer.
LN003715,2025-05-01,current_balance,215161.52133333305,229840.7442396925,PrimaryCore,Servicer data is stale; panel update is newer.
LN003718,2025-04-01,current_balance,335334.17866666603,322514.99622488394,PrimaryCore,Servicer data is stale; panel update is newer.
LN003723,2025-01-01,current_balance,305308.41249999986,335749.0267755717,PrimaryCore,Servicer data is stale; panel update is newer.
LN003725,2025-06-01,current_balance,246885.9291666668,222697.93819266287,PrimaryCore,Servicer data is stale; panel update is newer.
LN003736,2025-02-01,current_balance,336240.6990833336,331158.9139583022,PrimaryCore,Servicer data is stale; panel update is newer.
LN003736,2025-05-01,current_balance,333299.81833333365,353803.8221036273,PrimaryCore,Servicer data is stale; panel update is newer.
LN003744,2025-04-01,current_balance,179992.90130555548,197180.77413802352,PrimaryCore,Servicer data is stale; panel update is newer.
LN003745,2025-06-01,current_balance,244604.97483333305,240820.9128845664,PrimaryCore,Servicer data is stale; panel update is newer.
LN003753,2025-03-01,current_balance,358120.293666666,370899.8757803034,PrimaryCore,Servicer data is stale; panel update is newer.
LN003763,2025-06-01,current_balance,48472.222222222204,45289.023114750176,PrimaryCore,Servicer data is stale; panel update is newer.
LN003768,2025-02-01,current_balance,320772.0763333333,302299.9168965346,PrimaryCore,Servicer data is stale; panel update is newer.
LN003782,2025-04-01,current_balance,416714.8577777777,390368.6375437391,PrimaryCore,Servicer data is stale; panel update is newer.
LN003790,2025-02-01,current_balance,208872.1617777778,199457.32891123908,PrimaryCore,Servicer data is stale; panel update is newer.
LN003793,2025-03-01,current_balance,405771.01372222166,404909.6439694057,PrimaryCore,Servicer data is stale; panel update is newer.
LN003802,2025-03-01,current_balance,404625.2890555557,437514.67799301294,PrimaryCore,Servicer data is stale; panel update is newer.
LN003803,2025-01-01,current_balance,365833.1715833333,350630.1355139538,PrimaryCore,Servicer data is stale; panel update is newer.
LN003803,2025-02-01,current_balance,364784.939,395071.6365971975,PrimaryCore,Servicer data is stale; panel update is newer.
LN003806,2025-03-01,current_balance,420105.8940000001,422501.36633671983,PrimaryCore,Servicer data is stale; panel update is newer.
LN003808,2025-02-01,current_balance,335965.9065555557,337009.498386106,PrimaryCore,Servicer data is stale; panel update is newer.
LN003832,2025-04-01,current_balance,385343.24966666586,379328.424748185,PrimaryCore,Servicer data is stale; panel update is newer.
LN003832,2025-05-01,current_balance,384146.5314999992,353000.4446048606,PrimaryCore,Servicer data is stale; panel update is newer.
LN003832,2025-06-01,current_balance,382949.8133333325,368372.2500351107,PrimaryCore,Servicer data is stale; panel update is newer.
LN003845,2025-01-01,current_balance,319069.7170000004,336732.4975999798,PrimaryCore,Servicer data is stale; panel update is newer.
LN003846,2025-03-01,current_balance,256715.5281666668,280190.56339342834,PrimaryCore,Servicer data is stale; panel update is newer.
LN003892,2025-02-01,current_balance,341772.0929999994,364082.9291655211,PrimaryCore,Servicer data is stale; panel update is newer.
LN003897,2025-05-01,current_balance,256878.97691666608,239882.83000740845,PrimaryCore,Servicer data is stale; panel update is newer.
LN003898,2025-05-01,current_balance,412292.2311111104,444462.90123435576,PrimaryCore,Servicer data is stale; panel update is newer.
LN003908,2025-01-01,current_balance,326437.939333333,327164.53649163834,PrimaryCore,Servicer data is stale; panel update is newer.
LN003909,2025-06-01,current_balance,255160.3196666668,246833.01904846856,PrimaryCore,Servicer data is stale; panel update is newer.
LN003911,2025-01-01,current_balance,273664.5145000001,246623.95623171728,PrimaryCore,Servicer data is stale; panel update is newer.
LN003919,2025-01-01,current_balance,374959.06349999993,411447.7165683654,PrimaryCore,Servicer data is stale; panel update is newer.
LN003948,2025-04-01,current_balance,310632.0403333334,325260.52487484086,PrimaryCore,Servicer data is stale; panel update is newer.
LN003948,2025-06-01,current_balance,308846.79872222233,278699.5639250126,PrimaryCore,Servicer data is stale; panel update is newer.
LN003965,2025-03-01,current_balance,202818.30075,199599.95312973871,PrimaryCore,Servicer data is stale; panel update is newer.
LN003967,2025-03-01,current_balance,397924.6793333334,373581.21823677,PrimaryCore,Servicer data is stale; panel update is newer.
LN003967,2025-05-01,current_balance,395637.75588888896,380429.06513313815,PrimaryCore,Servicer data is stale; panel update is newer.
LN003972,2025-01-01,current_balance,204867.62333333332,216836.69114439705,PrimaryCore,Servicer data is stale; panel update is newer.
LN003974,2025-05-01,current_balance,490448.8030555551,521266.37254369055,PrimaryCore,Servicer data is stale; panel update is newer.
LN003976,2025-02-01,current_balance,395981.5395555556,432005.5850305362,PrimaryCore,Servicer data is stale; panel update is newer.
LN003976,2025-03-01,current_balance,394856.592,380710.3598671242,PrimaryCore,Servicer data is stale; panel update is newer.
LN003978,2025-03-01,current_balance,330503.4761666665,350956.1170923592,PrimaryCore,Servicer data is stale; panel update is newer.
LN003998,2025-04-01,current_balance,228201.08533333315,209977.98785287308,PrimaryCore,Servicer data is stale; panel update is newer.
LN004005,2025-04-01,current_balance,213944.72147222213,226859.76557733747,PrimaryCore,Servicer data is stale; panel update is newer.
LN004009,2025-03-01,current_balance,454188.9244444446,472907.0223651561,PrimaryCore,Servicer data is stale; panel update is newer.
LN004011,2025-02-01,current_balance,193598.194111111,205469.12844266623,PrimaryCore,Servicer data is stale; panel update is newer.
LN004012,2025-03-01,current_balance,224405.5954444445,210854.89234568013,PrimaryCore,Servicer data is stale; panel update is newer.
LN004015,2025-05-01,current_balance,238849.567777778,233059.91335754175,PrimaryCore,Servicer data is stale; panel update is newer.
LN004028,2025-05-01,current_balance,321034.5795555554,297832.90415692684,PrimaryCore,Servicer data is stale; panel update is newer.
LN004029,2025-03-01,current_balance,388977.6893333336,391736.9504040431,PrimaryCore,Servicer data is stale; panel update is newer.
LN004030,2025-05-01,current_balance,356621.73111111065,329413.8395794584,PrimaryCore,Servicer data is stale; panel update is newer.
LN004033,2025-02-01,current_balance,255025.09025000012,276446.65250907105,PrimaryCore,Servicer data is stale; panel update is newer.
LN004040,2025-02-01,current_balance,232998.99000000028,215076.8457150308,PrimaryCore,Servicer data is stale; panel update is newer.
LN004046,2025-02-01,current_balance,47499.99999999997,51556.18658104776,PrimaryCore,Servicer data is stale; panel update is newer.
LN004048,2025-01-01,current_balance,354193.2646666671,386010.8364507194,PrimaryCore,Servicer data is stale; panel update is newer.
LN004050,2025-02-01,current_balance,139940.8508333332,151577.89961858664,PrimaryCore,Servicer data is stale; panel update is newer.
LN004050,2025-04-01,current_balance,139102.88166666654,143866.719932543,PrimaryCore,Servicer data is stale; panel update is newer.
LN004051,2025-02-01,current_balance,256429.0257222225,255467.17049997416,PrimaryCore,Servicer data is stale; panel update is newer.
LN004053,2025-05-01,current_balance,374780.8591666671,382168.0577070636,PrimaryCore,Servicer data is stale; panel update is newer.
LN004054,2025-02-01,current_balance,444160.64758333337,405918.8337458771,PrimaryCore,Servicer data is stale; panel update is newer.
LN004057,2025-01-01,current_balance,134991.9776666664,131905.18731115884,PrimaryCore,Servicer data is stale; panel update is newer.
LN004059,2025-01-01,current_balance,239153.74616666665,229202.4130437693,PrimaryCore,Servicer data is stale; panel update is newer.
LN004059,2025-03-01,current_balance,237742.8096111111,223965.3725239405,PrimaryCore,Servicer data is stale; panel update is newer.
LN004062,2025-04-01,current_balance,58180.64005555558,54601.46657740828,PrimaryCore,Servicer data is stale; panel update is newer.
LN004068,2025-03-01,current_balance,210420.0753333332,213880.95613389488,PrimaryCore,Servicer data is stale; panel update is newer.
LN004072,2025-05-01,current_balance,258150.85333333304,271774.0918295622,PrimaryCore,Servicer data is stale; panel update is newer.
LN004083,2025-03-01,current_balance,260333.8451388889,278002.7718494732,PrimaryCore,Servicer data is stale; panel update is newer.
LN004090,2025-02-01,current_balance,341507.4333333336,345178.5111462778,PrimaryCore,Servicer data is stale; panel update is newer.
LN004092,2025-03-01,current_balance,295888.2770833335,297903.5810987632,PrimaryCore,Servicer data is stale; panel update is newer.
LN004095,2025-05-01,current_balance,179555.42091666663,168905.5491005951,PrimaryCore,Servicer data is stale; panel update is newer.
LN004096,2025-01-01,current_balance,309409.41974999954,325603.10435864126,PrimaryCore,Servicer data is stale; panel update is newer.
LN004096,2025-03-01,current_balance,307551.10491666617,325062.66004019225,PrimaryCore,Servicer data is stale; panel update is newer.
LN004098,2025-02-01,current_balance,338617.7123333337,342797.6649889645,PrimaryCore,Servicer data is stale; panel update is newer.
LN004105,2025-03-01,current_balance,298373.65511111054,281414.6400313007,PrimaryCore,Servicer data is stale; panel update is newer.
LN004106,2025-01-01,current_balance,366153.33333333314,348682.88125233667,PrimaryCore,Servicer data is stale; panel update is newer.
LN004122,2025-01-01,current_balance,96586.86566666668,89540.73670019384,PrimaryCore,Servicer data is stale; panel update is newer.
LN004125,2025-05-01,current_balance,300252.0080833328,309162.1926953323,PrimaryCore,Servicer data is stale; panel update is newer.
LN004128,2025-01-01,current_balance,143105.83194444457,157092.0245997553,PrimaryCore,Servicer data is stale; panel update is newer.
LN004150,2025-04-01,current_balance,179996.3005555555,187685.9814876382,PrimaryCore,Servicer data is stale; panel update is newer.
LN004165,2025-04-01,current_balance,433594.0258333333,404519.1942719016,PrimaryCore,Servicer data is stale; panel update is newer.
LN004170,2025-05-01,current_balance,369410.6160000003,376118.0228577853,PrimaryCore,Servicer data is stale; panel update is newer.
LN004170,2025-06-01,current_balance,368330.4680000003,369520.11984893895,PrimaryCore,Servicer data is stale; panel update is newer.
LN004171,2025-01-01,current_balance,228077.6494999996,238195.73025951744,PrimaryCore,Servicer data is stale; panel update is newer.
LN004171,2025-05-01,current_balance,225287.70883333284,237389.693294668,PrimaryCore,Servicer data is stale; panel update is newer.
LN004172,2025-03-01,current_balance,416795.2163333341,428483.3811390932,PrimaryCore,Servicer data is stale; panel update is newer.
LN004178,2025-05-01,current_balance,161359.86022222208,158896.317135367,PrimaryCore,Servicer data is stale; panel update is newer.
LN004179,2025-01-01,current_balance,68606.85644444442,69666.217647671,PrimaryCore,Servicer data is stale; panel update is newer.
LN004193,2025-01-01,current_balance,371280.3032777778,364589.215376729,PrimaryCore,Servicer data is stale; panel update is newer.
LN004195,2025-05-01,current_balance,237239.9677777778,250134.16015054347,PrimaryCore,Servicer data is stale; panel update is newer.
LN004199,2025-04-01,current_balance,351664.28583333327,371541.2916141947,PrimaryCore,Servicer data is stale; panel update is newer.
LN004233,2025-06-01,current_balance,333900.6728888891,334166.25176674005,PrimaryCore,Servicer data is stale; panel update is newer.
LN004238,2025-02-01,current_balance,360543.6853333331,392884.3180678928,PrimaryCore,Servicer data is stale; panel update is newer.
LN004254,2025-01-01,current_balance,345978.25533333345,375665.97255265375,PrimaryCore,Servicer data is stale; panel update is newer.
LN004254,2025-05-01,current_balance,342001.49377777794,347597.9723250339,PrimaryCore,Servicer data is stale; panel update is newer.
LN004260,2025-01-01,current_balance,368826.58691666665,363388.2855964952,PrimaryCore,Servicer data is stale; panel update is newer.
LN004282,2025-01-01,current_balance,330589.02391666645,314884.5653957555,PrimaryCore,Servicer data is stale; panel update is newer.
LN004292,2025-05-01,current_balance,339895.1576388891,368870.9126155325,PrimaryCore,Servicer data is stale; panel update is newer.
LN004303,2025-04-01,current_balance,286504.03194444434,309946.3264343008,PrimaryCore,Servicer data is stale; panel update is newer.
LN004304,2025-04-01,current_balance,298292.98066666746,309544.9813716976,PrimaryCore,Servicer data is stale; panel update is newer.
LN004322,2025-04-01,current_balance,423333.5069444444,387427.05088692,PrimaryCore,Servicer data is stale; panel update is newer.
LN004328,2025-03-01,current_balance,423135.8994444444,394560.8840269861,PrimaryCore,Servicer data is stale; panel update is newer.
LN004345,2025-05-01,current_balance,336468.42625000014,327889.6706233389,PrimaryCore,Servicer data is stale; panel update is newer.
LN004358,2025-01-01,current_balance,274112.9447222225,257760.34444606383,PrimaryCore,Servicer data is stale; panel update is newer.
LN004358,2025-03-01,current_balance,272505.244166667,280080.4606424076,PrimaryCore,Servicer data is stale; panel update is newer.
LN004363,2025-03-01,current_balance,324347.8799999999,336376.8935868073,PrimaryCore,Servicer data is stale; panel update is newer.
LN004369,2025-05-01,current_balance,323183.7843888892,328778.5540329042,PrimaryCore,Servicer data is stale; panel update is newer.
LN004383,2025-01-01,current_balance,185807.248,172465.41727137833,PrimaryCore,Servicer data is stale; panel update is newer.
LN004401,2025-03-01,current_balance,324750.65050000005,321101.3448235349,PrimaryCore,Servicer data is stale; panel update is newer.
LN004406,2025-01-01,current_balance,221743.6366666666,238667.34349628183,PrimaryCore,Servicer data is stale; panel update is newer.
LN004421,2025-01-01,current_balance,274708.6672499994,269897.124576771,PrimaryCore,Servicer data is stale; panel update is newer.
LN004426,2025-03-01,current_balance,381387.97372222185,364419.2146358704,PrimaryCore,Servicer data is stale; panel update is newer.
LN004436,2025-05-01,current_balance,438938.40183333313,412795.4303157929,PrimaryCore,Servicer data is stale; panel update is newer.
LN004440,2025-01-01,current_balance,315073.8637222217,323725.6917041012,PrimaryCore,Servicer data is stale; panel update is newer.
LN004445,2025-01-01,current_balance,172711.79791666707,181010.7196090329,PrimaryCore,Servicer data is stale; panel update is newer.
LN004458,2025-02-01,current_balance,183440.5636388888,197153.5739328314,PrimaryCore,Servicer data is stale; panel update is newer.
LN004458,2025-03-01,current_balance,182905.75149999984,195290.1995775498,PrimaryCore,Servicer data is stale; panel update is newer.
LN004462,2025-06-01,current_balance,260858.0943888893,250222.0669356425,PrimaryCore,Servicer data is stale; panel update is newer.
LN004490,2025-04-01,current_balance,181891.99155555543,179935.95878078643,PrimaryCore,Servicer data is stale; panel update is newer.
LN004493,2025-05-01,current_balance,248019.06458333373,245952.29722791407,PrimaryCore,Servicer data is stale; panel update is newer.
LN004501,2025-03-01,current_balance,371006.2989166669,366828.9006087417,PrimaryCore,Servicer data is stale; panel update is newer.
LN004503,2025-02-01,current_balance,413131.5692777776,385805.9314625773,PrimaryCore,Servicer data is stale; panel update is newer.
LN004515,2025-01-01,current_balance,308489.09938888793,297312.058009652,PrimaryCore,Servicer data is stale; panel update is newer.
LN004524,2025-02-01,current_balance,49166.66666666666,53319.21065557794,PrimaryCore,Servicer data is stale; panel update is newer.
LN004549,2025-04-01,current_balance,336698.2514999998,342787.28237154166,PrimaryCore,Servicer data is stale; panel update is newer.
LN004549,2025-06-01,current_balance,334779.7429444442,320858.19759346417,PrimaryCore,Servicer data is stale; panel update is newer.
LN004550,2025-03-01,current_balance,253592.67083333287,275373.87141764705,PrimaryCore,Servicer data is stale; panel update is newer.
LN004551,2025-05-01,current_balance,402625.9867500002,398506.01674474974,PrimaryCore,Servicer data is stale; panel update is newer.
LN004555,2025-03-01,current_balance,47222.22222222219,47586.98811496928,PrimaryCore,Servicer data is stale; panel update is newer.
LN004559,2025-03-01,current_balance,294191.0888888887,321107.8629413098,PrimaryCore,Servicer data is stale; panel update is newer.
LN004566,2025-04-01,current_balance,383781.0954166664,384761.5274486383,PrimaryCore,Servicer data is stale; panel update is newer.
LN004569,2025-04-01,current_balance,168743.7667500001,171723.9266549823,PrimaryCore,Servicer data is stale; panel update is newer.
LN004569,2025-05-01,current_balance,168263.0152777779,173971.14716107596,PrimaryCore,Servicer data is stale; panel update is newer.
LN004571,2025-05-01,current_balance,116407.09672222206,105941.11273087232,PrimaryCore,Servicer data is stale; panel update is newer.
LN004587,2025-01-01,current_balance,355434.5408055554,373785.9826617539,PrimaryCore,Servicer data is stale; panel update is newer.
LN004592,2025-04-01,current_balance,313656.03000000067,309606.4432916756,PrimaryCore,Servicer data is stale; panel update is newer.
LN004600,2025-05-01,current_balance,285447.39344444475,282682.859316294,PrimaryCore,Servicer data is stale; panel update is newer.
LN004623,2025-03-01,current_balance,367817.8698055553,393259.15335966734,PrimaryCore,Servicer data is stale; panel update is newer.
LN004640,2025-01-01,current_balance,416211.58516666654,424154.1331485316,PrimaryCore,Servicer data is stale; panel update is newer.
LN004642,2025-03-01,current_balance,235783.54311111104,219366.553717528,PrimaryCore,Servicer data is stale; panel update is newer.
LN004661,2025-03-01,current_balance,146221.40622222226,151970.7715188499,PrimaryCore,Servicer data is stale; panel update is newer.
LN004663,2025-04-01,current_balance,350888.17108333315,318144.8958447768,PrimaryCore,Servicer data is stale; panel update is newer.
LN004667,2025-04-01,current_balance,291921.5311111106,281873.8268549789,PrimaryCore,Servicer data is stale; panel update is newer.
LN004684,2025-05-01,current_balance,102904.37666666666,92975.2082788461,PrimaryCore,Servicer data is stale; panel update is newer.
LN004685,2025-03-01,current_balance,200810.3291111113,203251.56574708232,PrimaryCore,Servicer data is stale; panel update is newer.
LN004693,2025-05-01,current_balance,271922.56833333394,252334.4663723077,PrimaryCore,Servicer data is stale; panel update is newer.
LN004701,2025-06-01,current_balance,321709.0372222225,340771.2724554416,PrimaryCore,Servicer data is stale; panel update is newer.
LN004702,2025-01-01,current_balance,448205.12083333294,451600.7931590472,PrimaryCore,Servicer data is stale; panel update is newer.
LN004702,2025-02-01,current_balance,446905.9755555552,425212.3026826212,PrimaryCore,Servicer data is stale; panel update is newer.
LN004707,2025-03-01,current_balance,290148.25433333364,264399.550986354,PrimaryCore,Servicer data is stale; panel update is newer.
LN004711,2025-05-01,current_balance,284527.9747777772,297490.9388818208,PrimaryCore,Servicer data is stale; panel update is newer.
LN004728,2025-05-01,current_balance,145957.2219999999,131905.6284595189,PrimaryCore,Servicer data is stale; panel update is newer.
LN004731,2025-03-01,current_balance,359598.80133333366,380821.8376438189,PrimaryCore,Servicer data is stale; panel update is newer.
LN004732,2025-02-01,current_balance,167243.8663888885,176264.9103026482,PrimaryCore,Servicer data is stale; panel update is newer.
LN004741,2025-01-01,current_balance,204773.3125,207395.486597903,PrimaryCore,Servicer data is stale; panel update is newer.
LN004744,2025-03-01,current_balance,137718.07750000013,139014.41232558253,PrimaryCore,Servicer data is stale; panel update is newer.
LN004762,2025-02-01,current_balance,391003.4222777778,377359.8973436868,PrimaryCore,Servicer data is stale; panel update is newer.
LN004770,2025-01-01,current_balance,209066.40447222223,225071.9224637368,PrimaryCore,Servicer data is stale; panel update is newer.
LN004776,2025-02-01,current_balance,306379.54027777736,321523.72088199446,PrimaryCore,Servicer data is stale; panel update is newer.
LN004783,2025-01-01,current_balance,106011.71525000002,101626.10604791602,PrimaryCore,Servicer data is stale; panel update is newer.
LN004802,2025-01-01,current_balance,401244.7902222222,413576.6730746634,PrimaryCore,Servicer data is stale; panel update is newer.
LN004803,2025-02-01,current_balance,302656.7973333335,286112.4600269015,PrimaryCore,Servicer data is stale; panel update is newer.
LN004809,2025-05-01,current_balance,301803.31999999966,289494.3495435115,PrimaryCore,Servicer data is stale; panel update is newer.
LN004810,2025-02-01,current_balance,134894.99694444446,134140.25879149482,PrimaryCore,Servicer data is stale; panel update is newer.
LN004820,2025-02-01,current_balance,275934.8964166663,262519.2466225482,PrimaryCore,Servicer data is stale; panel update is newer.
LN004821,2025-03-01,current_balance,505154.3713333335,537515.9407721112,PrimaryCore,Servicer data is stale; panel update is newer.
LN004821,2025-06-01,current_balance,500683.9786666668,511428.1699133971,PrimaryCore,Servicer data is stale; panel update is newer.
LN004826,2025-06-01,current_balance,304166.9615833336,306709.15449740004,PrimaryCore,Servicer data is stale; panel update is newer.
LN004833,2025-06-01,current_balance,356090.10966666695,344604.8215129794,PrimaryCore,Servicer data is stale; panel update is newer.
LN004834,2025-01-01,current_balance,296479.2854166668,280689.2953827248,PrimaryCore,Servicer data is stale; panel update is newer.
LN004848,2025-04-01,current_balance,206476.11399999983,210258.77782666756,PrimaryCore,Servicer data is stale; panel update is newer.
LN004859,2025-06-01,current_balance,422931.3456666668,435199.5947464095,PrimaryCore,Servicer data is stale; panel update is newer.
LN004860,2025-04-01,current_balance,282240.5273888885,301105.2677163524,PrimaryCore,Servicer data is stale; panel update is newer.
LN004863,2025-01-01,current_balance,198663.96416666656,199226.70945864325,PrimaryCore,Servicer data is stale; panel update is newer.
LN004865,2025-04-01,current_balance,222592.9230000001,229555.8569306695,PrimaryCore,Servicer data is stale; panel update is newer.
